date,station,mean_airtemp,daily_precip,mean_windspeed
1/22/16,Toolik Field Station,-38.5,0,0
1/23/16,Toolik Field Station,-32.9,0,0
1/24/16,Toolik Field Station,-7.6,0.2,3.5
1/25/16,Toolik Field Station,-7.2,0,2.9
1/26/16,Toolik Field Station,-6.2,0,2.5
1/27/16,Toolik Field Station,-7.8,0,3.1
1/28/16,Toolik Field Station,-14.5,0,1.4
1/29/16,Toolik Field Station,-8.7,0,2.3
1/30/16,Toolik Field Station,-10.4,0.8,3
1/31/16,Toolik Field Station,-9.6,0,4.4
2/1/16,Toolik Field Station,-12.3,0,3.6
2/2/16,Toolik Field Station,-14.1,0,3.6
2/3/16,Toolik Field Station,-15.6,0,2.9
2/4/16,Toolik Field Station,-11.3,0,4.9
2/5/16,Toolik Field Station,-34,0.3,0.9
2/6/16,Toolik Field Station,-27.5,0.2,1
2/7/16,Toolik Field Station,-15.4,0,2.6
2/8/16,Toolik Field Station,-14.1,0,1.4
2/9/16,Toolik Field Station,-14.5,0,3.3
2/10/16,Toolik Field Station,-21.5,0.5,1
2/11/16,Toolik Field Station,-26.2,0,0.5
2/12/16,Toolik Field Station,-12.1,0.8,2
2/13/16,Toolik Field Station,-5,0,4.4
2/14/16,Toolik Field Station,-8,0,2.7
2/15/16,Toolik Field Station,-12,0,1.6
2/16/16,Toolik Field Station,-14,0,1.5
2/17/16,Toolik Field Station,-12.8,0,5
2/18/16,Toolik Field Station,-16.8,0,3.6
2/19/16,Toolik Field Station,-17.6,0,2.2
2/20/16,Toolik Field Station,-10.8,0,2.8
2/21/16,Toolik Field Station,-8.3,0,2.9
2/22/16,Toolik Field Station,-2.9,0,6.3
2/23/16,Toolik Field Station,-6.1,0,5
2/24/16,Toolik Field Station,-6.6,0,4
2/25/16,Toolik Field Station,-3.9,0,3.2
2/26/16,Toolik Field Station,-6.2,0,2.1
2/27/16,Toolik Field Station,-4.5,0,6.1
2/28/16,Toolik Field Station,-6.7,0,3.2
2/29/16,Toolik Field Station,-3.4,0.5,3.4
3/1/16,Toolik Field Station,-6.8,1.3,1.2
3/2/16,Toolik Field Station,-12.7,0.1,2.1
3/3/16,Toolik Field Station,-11,1.2,0.9
3/4/16,Toolik Field Station,-18.3,0,1.1
3/5/16,Toolik Field Station,-25.4,0.2,1.4
3/6/16,Toolik Field Station,-17.5,0,3.6
3/7/16,Toolik Field Station,-17.7,0,1.7
3/8/16,Toolik Field Station,-21.9,0,1.4
3/9/16,Toolik Field Station,-22.7,0,0.8
3/10/16,Toolik Field Station,-22.1,0.3,1.1
3/11/16,Toolik Field Station,-25.6,2,1.1
3/12/16,Toolik Field Station,-23.9,0.1,1.2
3/13/16,Toolik Field Station,-27.1,0.5,1.8
3/14/16,Toolik Field Station,-27.2,0.3,0.9
3/15/16,Toolik Field Station,-28.2,0.8,0.4
3/16/16,Toolik Field Station,-28.2,1.3,0.9
3/17/16,Toolik Field Station,-27.3,0.1,1.3
3/18/16,Toolik Field Station,-31.3,0.1,0.9
3/19/16,Toolik Field Station,-34.3,0,0.7
3/20/16,Toolik Field Station,-25.7,0.1,0.5
3/21/16,Toolik Field Station,-15.3,0,1
3/22/16,Toolik Field Station,-13.7,0.1,1.4
3/23/16,Toolik Field Station,-10.7,0,1.8
3/24/16,Toolik Field Station,-13.6,0,2.2
3/25/16,Toolik Field Station,-11.2,0,1.5
3/26/16,Toolik Field Station,-16.9,0,1.9
3/27/16,Toolik Field Station,-22.3,1.1,1.8
3/28/16,Toolik Field Station,-25.2,0.1,1
3/29/16,Toolik Field Station,-26.9,0,1.4
3/30/16,Toolik Field Station,-22.9,0,1.6
3/31/16,Toolik Field Station,-26.4,0.1,1.3
4/1/16,Toolik Field Station,-25.1,1.9,1.9
4/2/16,Toolik Field Station,-24.7,0.5,1.1
4/3/16,Toolik Field Station,-12.8,0.7,1.4
4/4/16,Toolik Field Station,-7.5,0,2.9
4/5/16,Toolik Field Station,-8.6,0,1.8
4/6/16,Toolik Field Station,-7.8,0,2.2
4/7/16,Toolik Field Station,-11,0,2.1
4/8/16,Toolik Field Station,-13.4,0,1.1
4/9/16,Toolik Field Station,-6.1,0,3.8
4/10/16,Toolik Field Station,1.8,0,4
4/11/16,Toolik Field Station,0.5,5.8,3.4
4/12/16,Toolik Field Station,-4.5,3.2,1.2
4/13/16,Toolik Field Station,-8.9,0,2.4
4/14/16,Toolik Field Station,-9.2,0,2.5
4/15/16,Toolik Field Station,-22.4,0,1.5
4/16/16,Toolik Field Station,-22.6,0,1.8
4/17/16,Toolik Field Station,-19.7,0.1,0.9
4/18/16,Toolik Field Station,-18.5,0,0.6
4/19/16,Toolik Field Station,-4.6,0,2.9
4/20/16,Toolik Field Station,-3.4,0,2.4
4/21/16,Toolik Field Station,-1.4,0,6.4
4/22/16,Toolik Field Station,-2.9,0,2.8
4/23/16,Toolik Field Station,-6.5,0,1.3
4/24/16,Toolik Field Station,-8.1,0,0.8
4/25/16,Toolik Field Station,-11.5,0,1
4/26/16,Toolik Field Station,-7,0,0.4
4/27/16,Toolik Field Station,-8,0,0.7
4/28/16,Toolik Field Station,-10.4,0,1
4/29/16,Toolik Field Station,-5.7,0,0.8
4/30/16,Toolik Field Station,-0.3,0,1.9
5/1/16,Toolik Field Station,-6.1,0,1.4
5/2/16,Toolik Field Station,-6.8,0,1.2
5/3/16,Toolik Field Station,-7.9,0,1.2
5/4/16,Toolik Field Station,-7.6,0,1.4
5/5/16,Toolik Field Station,-4.3,0,1.4
5/6/16,Toolik Field Station,-8.4,0,1.8
5/7/16,Toolik Field Station,-7.2,0,0.9
5/8/16,Toolik Field Station,1.5,0,1.9
5/9/16,Toolik Field Station,3.3,0.1,2
5/10/16,Toolik Field Station,5.7,0,3.1
5/11/16,Toolik Field Station,8.3,0,2.4
5/12/16,Toolik Field Station,6.6,0,1.9
5/13/16,Toolik Field Station,4.6,1.2,1.3
5/14/16,Toolik Field Station,-0.1,0.1,3
5/15/16,Toolik Field Station,-3.9,0,5.4
5/16/16,Toolik Field Station,-4.8,0.1,2.5
5/17/16,Toolik Field Station,-4.4,0,2.8
5/18/16,Toolik Field Station,1.8,0,2.7
5/19/16,Toolik Field Station,5.2,0,2.3
5/20/16,Toolik Field Station,7.4,0,3.7
5/21/16,Toolik Field Station,8.1,4.3,1.9
5/22/16,Toolik Field Station,3.4,5.5,2.7
5/23/16,Toolik Field Station,4.4,0.5,1.8
5/24/16,Toolik Field Station,2,7.9,2.1
5/25/16,Toolik Field Station,1.4,3.1,1.9
5/26/16,Toolik Field Station,5.2,0,2.1
5/27/16,Toolik Field Station,4.5,0,2
5/28/16,Toolik Field Station,6,0,2.6
5/29/16,Toolik Field Station,6.6,0,2.6
5/30/16,Toolik Field Station,12,0,2.9
5/31/16,Toolik Field Station,6.3,0,3.1
6/1/16,Toolik Field Station,-3.2,0.1,3.6
6/2/16,Toolik Field Station,-3.9,1,3.1
6/3/16,Toolik Field Station,-0.5,0.4,1.6
6/4/16,Toolik Field Station,6.1,0.5,2.4
6/5/16,Toolik Field Station,-1.3,12.3,5
6/6/16,Toolik Field Station,-0.9,0.3,1.6
6/7/16,Toolik Field Station,2.9,1.3,3.1
6/8/16,Toolik Field Station,-3.6,5.3,3
6/9/16,Toolik Field Station,-1.8,0.5,2.7
6/10/16,Toolik Field Station,0,7.6,2
6/11/16,Toolik Field Station,10.2,0,2.1
6/12/16,Toolik Field Station,11.4,7.9,2.7
6/13/16,Toolik Field Station,3.4,9.3,2.7
6/14/16,Toolik Field Station,4.9,0.3,1.4
6/15/16,Toolik Field Station,5.2,5.6,2.4
6/16/16,Toolik Field Station,7.6,0,2.2
6/17/16,Toolik Field Station,15.5,0,1.7
6/18/16,Toolik Field Station,13.3,0.3,3.5
6/19/16,Toolik Field Station,10.8,4.2,1.6
6/20/16,Toolik Field Station,9.4,14.6,2.1
6/21/16,Toolik Field Station,0.9,14.1,2.5
6/22/16,Toolik Field Station,4.4,9.3,2.1
6/23/16,Toolik Field Station,14.6,0,2.8
6/24/16,Toolik Field Station,15.5,0,2.9
6/25/16,Toolik Field Station,11.6,1.7,2.4
6/26/16,Toolik Field Station,13.2,9.6,3.7
6/27/16,Toolik Field Station,6,8.4,1.9
6/28/16,Toolik Field Station,14.3,0,4
6/29/16,Toolik Field Station,13.8,0,2.5
6/30/16,Toolik Field Station,15.1,0,2.3
7/1/16,Toolik Field Station,15.2,0,3.4
7/2/16,Toolik Field Station,14.4,0,2.4
7/3/16,Toolik Field Station,15.4,0,2.1
7/4/16,Toolik Field Station,15.4,0,2.7
7/5/16,Toolik Field Station,13.4,0,2.7
7/6/16,Toolik Field Station,14.5,0,2.9
7/7/16,Toolik Field Station,13.3,15.2,2.3
7/8/16,Toolik Field Station,13.3,2.2,1.9
7/9/16,Toolik Field Station,14,0.8,2.1
7/10/16,Toolik Field Station,14,7,3.4
7/11/16,Toolik Field Station,12.1,6.5,2.1
7/12/16,Toolik Field Station,16,0,2.3
7/13/16,Toolik Field Station,19.9,0,2.4
7/14/16,Toolik Field Station,20.2,0,2.4
7/15/16,Toolik Field Station,14.4,0.6,4.9
7/16/16,Toolik Field Station,9.8,0.6,2.3
7/17/16,Toolik Field Station,8.9,10.7,2.8
7/18/16,Toolik Field Station,5.3,9,4.7
7/19/16,Toolik Field Station,3.8,11.5,5.3
7/20/16,Toolik Field Station,5.3,3.1,2.4
7/21/16,Toolik Field Station,7.2,0,3.9
7/22/16,Toolik Field Station,6.2,0,2.8
7/23/16,Toolik Field Station,5,0,2.8
7/24/16,Toolik Field Station,8.1,0,3.1
7/25/16,Toolik Field Station,9.4,0,2.2
7/26/16,Toolik Field Station,13.2,0,2.6
7/27/16,Toolik Field Station,13.6,0,4.7
7/28/16,Toolik Field Station,10.3,7,4
7/29/16,Toolik Field Station,5,3.4,2.4
7/30/16,Toolik Field Station,5.1,2.5,2.8
7/31/16,Toolik Field Station,5.8,2.2,2.4
8/1/16,Toolik Field Station,12.6,0,3.8
8/2/16,Toolik Field Station,2.2,12.4,2.6
8/3/16,Toolik Field Station,1,0,2.3
8/4/16,Toolik Field Station,3.8,0,2.9
8/5/16,Toolik Field Station,10.4,0,2.5
8/6/16,Toolik Field Station,13.8,0,3.5
8/7/16,Toolik Field Station,15,0,3.1
8/8/16,Toolik Field Station,10.4,9.3,3.1
8/9/16,Toolik Field Station,5.8,10.1,1.9
8/10/16,Toolik Field Station,5.4,0.8,3.1
8/11/16,Toolik Field Station,9.1,0,1.5
8/12/16,Toolik Field Station,11.2,0,3
8/13/16,Toolik Field Station,10.5,0.6,2.4
8/14/16,Toolik Field Station,8.4,0,3.5
8/15/16,Toolik Field Station,5.5,0.6,3.2
8/16/16,Toolik Field Station,3.3,0.6,2.3
8/17/16,Toolik Field Station,8.2,0,2.6
8/18/16,Toolik Field Station,12.7,0.6,4.4
8/19/16,Toolik Field Station,11.4,5.3,2.5
8/20/16,Toolik Field Station,8.4,7.6,2.5
8/21/16,Toolik Field Station,9.4,1.1,2.3
8/22/16,Toolik Field Station,2.1,9,3.6
8/23/16,Toolik Field Station,6.4,0,1.8
8/24/16,Toolik Field Station,13.2,0,4.4
8/25/16,Toolik Field Station,11.3,1,1.7
8/26/16,Toolik Field Station,10,0.4,2.3
8/27/16,Toolik Field Station,10.1,0,2.3
8/28/16,Toolik Field Station,6.1,2.3,3.1
8/29/16,Toolik Field Station,4.4,0.4,2.6
8/30/16,Toolik Field Station,11,0,3.1
8/31/16,Toolik Field Station,4.6,4,2.7
9/1/16,Toolik Field Station,2.7,0,2.1
9/2/16,Toolik Field Station,1.5,0,1.9
9/3/16,Toolik Field Station,2.9,0,1.9
9/4/16,Toolik Field Station,2.7,0.3,2.4
9/5/16,Toolik Field Station,-0.8,2.4,3.3
9/6/16,Toolik Field Station,-4.5,0,3.1
9/7/16,Toolik Field Station,-1.6,8.1,2.9
9/8/16,Toolik Field Station,2,1.4,2
9/9/16,Toolik Field Station,4.3,0,3.2
9/10/16,Toolik Field Station,3.7,3.2,2.8
9/11/16,Toolik Field Station,2,1.5,2.4
9/12/16,Toolik Field Station,-2.1,6.7,2.4
9/13/16,Toolik Field Station,-4.5,5.4,2.8
9/14/16,Toolik Field Station,-5.8,0.5,2.3
9/15/16,Toolik Field Station,-9.1,0,1
9/16/16,Toolik Field Station,-3.1,0,1.6
9/17/16,Toolik Field Station,-1.5,4.4,3.2
9/18/16,Toolik Field Station,-4.9,0.9,3.6
9/19/16,Toolik Field Station,-0.8,0,5.3
9/20/16,Toolik Field Station,5.1,0,7.2
9/21/16,Toolik Field Station,6.4,0,4.7
9/22/16,Toolik Field Station,0.7,10.9,2.6
9/23/16,Toolik Field Station,-3.5,9.2,2.7
9/24/16,Toolik Field Station,-4.5,1.1,1.3
9/25/16,Toolik Field Station,-5.8,0.4,2.5
9/26/16,Toolik Field Station,-3.7,3.6,4
9/27/16,Toolik Field Station,-6.2,0.1,2.9
9/28/16,Toolik Field Station,-0.2,1.8,5.5
9/29/16,Toolik Field Station,-1,0.8,3.8
9/30/16,Toolik Field Station,1.9,0,3.1
10/1/16,Toolik Field Station,3.5,0,6.1
10/2/16,Toolik Field Station,0.1,0,5.4
10/3/16,Toolik Field Station,-3.9,0,3.8
10/4/16,Toolik Field Station,-1.9,0.2,2.7
10/5/16,Toolik Field Station,-1.5,0,0.7
10/6/16,Toolik Field Station,-6.1,0,2.7
10/7/16,Toolik Field Station,-2.9,0,2.5
10/8/16,Toolik Field Station,-2.2,0,2.8
10/9/16,Toolik Field Station,0.7,0,3
10/10/16,Toolik Field Station,-0.6,0,2.1
10/11/16,Toolik Field Station,2.3,0,2.1
10/12/16,Toolik Field Station,2.9,0,2.9
10/13/16,Toolik Field Station,-6.1,0,1.7
10/14/16,Toolik Field Station,-12.6,0,1
10/15/16,Toolik Field Station,-13.1,2,0.5
10/16/16,Toolik Field Station,-11.5,0.3,2.4
10/17/16,Toolik Field Station,-20.8,0,1.4
10/18/16,Toolik Field Station,-16.3,0.1,2.9
10/19/16,Toolik Field Station,-14.9,0,2.2
10/20/16,Toolik Field Station,-11.2,7.2,1.1
10/21/16,Toolik Field Station,-10.5,2.2,3.6
10/22/16,Toolik Field Station,-8.4,0.7,3.4
10/23/16,Toolik Field Station,-11,0,4.3
10/24/16,Toolik Field Station,-8,0,2.9
10/25/16,Toolik Field Station,-0.2,0,7.6
10/26/16,Toolik Field Station,-3.1,0,3.8
10/27/16,Toolik Field Station,-6.4,0,3
10/28/16,Toolik Field Station,-8.1,0,3.6
10/29/16,Toolik Field Station,2.3,0,5.1
10/30/16,Toolik Field Station,0.4,0,1.8
10/31/16,Toolik Field Station,1.9,0,4.7
11/1/16,Toolik Field Station,-6.6,0,3
11/2/16,Toolik Field Station,-10.3,0,2.1
11/3/16,Toolik Field Station,-14.5,0,0.8
11/4/16,Toolik Field Station,-21.3,0,0.5
11/5/16,Toolik Field Station,-21.5,0,0.1
11/6/16,Toolik Field Station,-16,0.7,0.2
11/7/16,Toolik Field Station,-20.1,3.2,0.7
11/8/16,Toolik Field Station,-15.7,0.3,1.7
11/9/16,Toolik Field Station,-13.4,0.1,1
11/10/16,Toolik Field Station,-14.2,0.3,1.1
11/11/16,Toolik Field Station,-12.2,0.5,1.2
11/12/16,Toolik Field Station,-10.8,0,1
11/13/16,Toolik Field Station,-18.9,0,1.1
11/14/16,Toolik Field Station,-21.5,0,0.6
11/15/16,Toolik Field Station,-14.2,1,1.7
11/16/16,Toolik Field Station,-12.5,0.2,2.2
11/17/16,Toolik Field Station,-17.4,0,3.7
11/18/16,Toolik Field Station,-13.7,0,3.2
11/19/16,Toolik Field Station,-18.6,0,3
11/20/16,Toolik Field Station,-21.7,0,2.6
11/21/16,Toolik Field Station,-21.4,0,2.9
11/22/16,Toolik Field Station,-26.9,0,1.8
11/23/16,Toolik Field Station,-23.2,0,1.1
11/24/16,Toolik Field Station,-25.4,0,1.3
11/25/16,Toolik Field Station,-30.8,0,2.5
11/26/16,Toolik Field Station,-31.1,0,1.3
11/27/16,Toolik Field Station,-28,0,2.1
11/28/16,Toolik Field Station,-29.4,0,4
11/29/16,Toolik Field Station,-29.6,0,5.7
11/30/16,Toolik Field Station,-27.4,0,4.9
12/1/16,Toolik Field Station,-27.2,0.4,2.4
12/2/16,Toolik Field Station,-26.1,0.7,2
12/3/16,Toolik Field Station,-30,0.1,2.2
12/4/16,Toolik Field Station,-28.7,0,4.1
12/5/16,Toolik Field Station,-23.7,0,4.1
12/6/16,Toolik Field Station,-21.9,0,3.4
12/7/16,Toolik Field Station,-20.8,0,4.5
12/8/16,Toolik Field Station,-20.9,0,4.2
12/9/16,Toolik Field Station,-18.6,0,4.1
12/10/16,Toolik Field Station,-15,0,3.8
12/11/16,Toolik Field Station,-11.8,0,4
12/12/16,Toolik Field Station,-13.2,0,3.5
12/13/16,Toolik Field Station,-17.6,0,3.2
12/14/16,Toolik Field Station,-11,0,5.9
12/15/16,Toolik Field Station,-6.6,0.9,3.1
12/16/16,Toolik Field Station,-10.9,0.4,2.3
12/17/16,Toolik Field Station,-12,0,3.2
12/18/16,Toolik Field Station,-18,0,2.5
12/19/16,Toolik Field Station,-18.2,0,1.1
12/20/16,Toolik Field Station,-20.1,1.5,1
12/21/16,Toolik Field Station,-23.6,0.8,2.1
12/22/16,Toolik Field Station,-24.1,0,4
12/23/16,Toolik Field Station,-17.2,0.2,4.5
12/24/16,Toolik Field Station,-18.9,0,4.8
12/25/16,Toolik Field Station,-25.7,0,1.9
12/26/16,Toolik Field Station,-30.1,0,1.2
12/27/16,Toolik Field Station,-34.8,0,0.6
12/28/16,Toolik Field Station,-33.1,0,0.8
12/29/16,Toolik Field Station,-16.4,0.8,8.1
12/30/16,Toolik Field Station,-8.1,0.1,6.3
12/31/16,Toolik Field Station,-6.1,2.7,5.3
1/1/17,Toolik Field Station,0.3,0,7.5
1/2/17,Toolik Field Station,-0.3,0,7.8
1/3/17,Toolik Field Station,-5.1,10.2,2.9
1/4/17,Toolik Field Station,-12.5,0,5.9
1/5/17,Toolik Field Station,-20.4,0,7.8
1/6/17,Toolik Field Station,-20.1,0,6.1
1/7/17,Toolik Field Station,-11.7,0,2.7
1/8/17,Toolik Field Station,-10.1,0,2.8
1/9/17,Toolik Field Station,-9.9,0,4.1
1/10/17,Toolik Field Station,-9.4,0,4.3
1/11/17,Toolik Field Station,-14,0,4
1/12/17,Toolik Field Station,-32.4,0,2.6
1/13/17,Toolik Field Station,-37.3,0,2.4
1/14/17,Toolik Field Station,-34.7,0,2.6
1/15/17,Toolik Field Station,-37.1,0,3.3
1/16/17,Toolik Field Station,-39.8,0,2.2
1/17/17,Toolik Field Station,-34.2,0,0.8
1/18/17,Toolik Field Station,-37.3,0,3.3
1/19/17,Toolik Field Station,-37.3,0,3.2
1/20/17,Toolik Field Station,-34.6,0,1.3
1/21/17,Toolik Field Station,-34,0,3.8
1/22/17,Toolik Field Station,-33.8,0,3.1
1/23/17,Toolik Field Station,-32.3,0,1.3
1/24/17,Toolik Field Station,-17.1,7.6,2.7
1/25/17,Toolik Field Station,-8.7,2.5,5.2
1/26/17,Toolik Field Station,-6.2,0,4.1
1/27/17,Toolik Field Station,-6.9,0,5.8
1/28/17,Toolik Field Station,-10.6,0,3.6
1/29/17,Toolik Field Station,-12.6,0,3.1
1/30/17,Toolik Field Station,-9.3,0.7,8.2
1/31/17,Toolik Field Station,-6.2,0.8,7.9
2/1/17,Toolik Field Station,-11.5,0,3.4
2/2/17,Toolik Field Station,-9.8,0,4.8
2/3/17,Toolik Field Station,-9.8,0,4.8
2/4/17,Toolik Field Station,-8.8,0,4.7
2/5/17,Toolik Field Station,-17.9,0,2.1
2/6/17,Toolik Field Station,-22.6,0,1.9
2/7/17,Toolik Field Station,-14.5,0.4,4.5
2/8/17,Toolik Field Station,-23,0.2,3.8
2/9/17,Toolik Field Station,-30.2,0,3.2
2/10/17,Toolik Field Station,-35.2,0,4.4
2/11/17,Toolik Field Station,-29.5,0,3.7
2/12/17,Toolik Field Station,-32.2,0,3.5
2/13/17,Toolik Field Station,-30.1,0,2.3
2/14/17,Toolik Field Station,-28.1,2.1,1.6
2/15/17,Toolik Field Station,-29.8,0.5,1
2/16/17,Toolik Field Station,-29.2,0,1.4
2/17/17,Toolik Field Station,-32,0,1.9
2/18/17,Toolik Field Station,-25.8,5.1,1.4
2/19/17,Toolik Field Station,-15.6,0,2.9
2/20/17,Toolik Field Station,-25.9,0,1.1
2/21/17,Toolik Field Station,-31.8,0,1.7
2/22/17,Toolik Field Station,-34,0,1.9
2/23/17,Toolik Field Station,-15,7.6,7
2/24/17,Toolik Field Station,-7.1,0,4.6
2/25/17,Toolik Field Station,-10.1,0,3.1
2/26/17,Toolik Field Station,-6.9,0,3.4
2/27/17,Toolik Field Station,-24.3,0,2.8
2/28/17,Toolik Field Station,-32.4,0,2.2
3/1/17,Toolik Field Station,-24.9,0,4.6
3/2/17,Toolik Field Station,-25,0,4
3/3/17,Toolik Field Station,-20.4,0,4.9
3/4/17,Toolik Field Station,-22.8,0,6.4
3/5/17,Toolik Field Station,-30.5,0,3.6
3/6/17,Toolik Field Station,-32.8,0,2.2
3/7/17,Toolik Field Station,-27.2,0,4.7
3/8/17,Toolik Field Station,-22.4,0,5.4
3/9/17,Toolik Field Station,-11.5,5.1,4.1
3/10/17,Toolik Field Station,-9.6,5.1,2.3
3/11/17,Toolik Field Station,-9.3,0,2.4
3/12/17,Toolik Field Station,-16.1,0,1.6
3/13/17,Toolik Field Station,-27.5,0,1.6
3/14/17,Toolik Field Station,-30.7,0,4.7
3/15/17,Toolik Field Station,-31.8,0,3.1
3/16/17,Toolik Field Station,-27.6,0,3.9
3/17/17,Toolik Field Station,-25.8,0,3.2
3/18/17,Toolik Field Station,-26.2,0,3.2
3/19/17,Toolik Field Station,-23,0,3.2
3/20/17,Toolik Field Station,-25,0,3.8
3/21/17,Toolik Field Station,-18.7,0,4.2
3/22/17,Toolik Field Station,-19.2,0,4.1
3/23/17,Toolik Field Station,-19.7,0.7,3.2
3/24/17,Toolik Field Station,-20.4,0.5,3.3
3/25/17,Toolik Field Station,-20.1,0,4.4
3/26/17,Toolik Field Station,-23.1,0,2.8
3/27/17,Toolik Field Station,-24.2,0.2,2.7
3/28/17,Toolik Field Station,-19.7,0,1.1
3/29/17,Toolik Field Station,-18.5,0.2,2
3/30/17,Toolik Field Station,-22.7,0.5,0.7
3/31/17,Toolik Field Station,-24.9,0.1,1.4
4/1/17,Toolik Field Station,-21.4,0,0.9
4/2/17,Toolik Field Station,-20.5,0.2,0.6
4/3/17,Toolik Field Station,-12.3,0,1.7
4/4/17,Toolik Field Station,-8.7,0,4.2
4/5/17,Toolik Field Station,-4.7,0,4.7
4/6/17,Toolik Field Station,-6.5,0,5.4
4/7/17,Toolik Field Station,-12.1,0.1,3.1
4/8/17,Toolik Field Station,-15.8,0,2.1
4/9/17,Toolik Field Station,-7.8,0,2.4
4/10/17,Toolik Field Station,-7.5,0,3.1
4/11/17,Toolik Field Station,-6.8,0,3.3
4/12/17,Toolik Field Station,-8.3,0.2,2.4
4/13/17,Toolik Field Station,-8.7,0,2.7
4/14/17,Toolik Field Station,-9.8,0,2.5
4/15/17,Toolik Field Station,-7.2,0,4.3
4/16/17,Toolik Field Station,-7.6,0,3.4
4/17/17,Toolik Field Station,-8.6,0,2.9
4/18/17,Toolik Field Station,-13.8,0.2,2.5
4/19/17,Toolik Field Station,-17.1,0.2,1.3
4/20/17,Toolik Field Station,-13,0.2,2.1
4/21/17,Toolik Field Station,-9.3,0.2,3.1
4/22/17,Toolik Field Station,-9.1,0.2,2.6
4/23/17,Toolik Field Station,-12.2,0,2.6
4/24/17,Toolik Field Station,-17.3,0,2
4/25/17,Toolik Field Station,-20.7,0,1.2
4/26/17,Toolik Field Station,-20.6,0,0.9
4/27/17,Toolik Field Station,-13.1,0,1
4/28/17,Toolik Field Station,-5.6,0,3.3
4/29/17,Toolik Field Station,-1.7,0.1,1.9
4/30/17,Toolik Field Station,-4,0.1,2.4
5/1/17,Toolik Field Station,-2.3,0,2
5/2/17,Toolik Field Station,-0.2,0,3.1
5/3/17,Toolik Field Station,-5.7,0,1.4
5/4/17,Toolik Field Station,-4.5,0,0.9
5/5/17,Toolik Field Station,-1.5,0,1.6
5/6/17,Toolik Field Station,2,0,2.3
5/7/17,Toolik Field Station,2.2,0.1,1.4
5/8/17,Toolik Field Station,-6.2,0,1.9
5/9/17,Toolik Field Station,-7.3,2.7,2
5/10/17,Toolik Field Station,-7.2,0,2.5
5/11/17,Toolik Field Station,-6.5,0,1.6
5/12/17,Toolik Field Station,0.5,0,1.2
5/13/17,Toolik Field Station,-2.9,0,2.1
5/14/17,Toolik Field Station,-1.7,0,1.2
5/15/17,Toolik Field Station,3.7,0,2.9
5/16/17,Toolik Field Station,5.8,0,2.9
5/17/17,Toolik Field Station,8.3,0,3.9
5/18/17,Toolik Field Station,2.7,0.2,3.5
5/19/17,Toolik Field Station,-1.9,0,2.8
5/20/17,Toolik Field Station,-2.2,0,3.1
5/21/17,Toolik Field Station,-1.5,0.3,2.4
5/22/17,Toolik Field Station,-0.3,0,2
5/23/17,Toolik Field Station,1.9,5.4,2.3
5/24/17,Toolik Field Station,5.8,0.4,3.1
5/25/17,Toolik Field Station,2.5,4.9,3.3
5/26/17,Toolik Field Station,3.5,0,4.2
5/27/17,Toolik Field Station,4,0,2.8
5/28/17,Toolik Field Station,6.2,0,2.9
5/29/17,Toolik Field Station,5.1,0.4,1.9
5/30/17,Toolik Field Station,1.6,0.6,2.5
5/31/17,Toolik Field Station,3.1,0,2.7
6/1/17,Toolik Field Station,4.1,0,3
6/2/17,Toolik Field Station,7.9,0,2.3
6/3/17,Toolik Field Station,8.4,0,2.8
6/4/17,Toolik Field Station,5.4,0,3.3
6/5/17,Toolik Field Station,1.3,0,2.9
6/6/17,Toolik Field Station,0.7,0,2.7
6/7/17,Toolik Field Station,3.1,0,3
6/8/17,Toolik Field Station,2.8,0,3.6
6/9/17,Toolik Field Station,2,0,3.4
6/10/17,Toolik Field Station,3,0.2,2.1
6/11/17,Toolik Field Station,6.1,0,3.2
6/12/17,Toolik Field Station,2.6,0,3.1
6/13/17,Toolik Field Station,7.3,0,2.6
6/14/17,Toolik Field Station,9.2,0,3.3
6/15/17,Toolik Field Station,6.7,0,2.9
6/16/17,Toolik Field Station,4.7,0,3
6/17/17,Toolik Field Station,8.5,0.7,2.7
6/18/17,Toolik Field Station,11.8,0,3.9
6/19/17,Toolik Field Station,11.8,0,3.3
6/20/17,Toolik Field Station,11,1.6,2.5
6/21/17,Toolik Field Station,10.7,1.3,2.1
6/22/17,Toolik Field Station,11.7,1.1,2.6
6/23/17,Toolik Field Station,10.7,0.1,2
6/24/17,Toolik Field Station,10.8,0,2.7
6/25/17,Toolik Field Station,8.8,0,2.5
6/26/17,Toolik Field Station,13,0,2.3
6/27/17,Toolik Field Station,15.2,0,2.8
6/28/17,Toolik Field Station,16.6,0,3.4
6/29/17,Toolik Field Station,15.4,0,4
6/30/17,Toolik Field Station,18,0,2.8
7/1/17,Toolik Field Station,13.6,0.4,2.3
7/2/17,Toolik Field Station,10,0.2,3.1
7/3/17,Toolik Field Station,10.3,2.8,2
7/4/17,Toolik Field Station,12.9,0.7,2
7/5/17,Toolik Field Station,12.9,5.3,2.2
7/6/17,Toolik Field Station,16.7,0,4.4
7/7/17,Toolik Field Station,15,0,3.2
7/8/17,Toolik Field Station,15.6,0,3.1
7/9/17,Toolik Field Station,13.9,0,2.4
7/10/17,Toolik Field Station,10.4,0,2.3
7/11/17,Toolik Field Station,10.4,0,2.6
7/12/17,Toolik Field Station,11.4,5.3,2.1
7/13/17,Toolik Field Station,15.6,0,1.9
